0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,label,v_mean,v_std,v_min,v_max,v_terminal,v_pos_ratio,v_neg_ratio,energy_velocity,a_mean,a_std,a_min,a_max,a_terminal,energy_accel
-81.61883334754947,-82.6351647580302,-83.14917846504416,-83.52750168430997,-83.93255468117798,-83.68769687421666,-83.0372096287585,-83.40789373790908,-82.69481245227533,-82.1220870540851,-83.10236164698821,-83.1567263271867,-82.69831041606302,-82.63095851602858,-83.13923598968545,-83.25029488897906,-82.7195606705745,-82.61802472534247,-82.66113506364515,-82.93664253006494,-82.15494174312195,-83.14721625887603,-83.81472764474033,-84.69507618354888,-84.46503195270857,-83.88971023480423,-83.54222351359726,-83.97777380066299,-83.68974096703339,-83.14583058031572,-83.08921572294079,-83.18654169598116,-83.71809800756246,-83.56560912958113,-83.31164437952116,-84.11512444513224,-83.54881361622026,-83.68477895574368,-83.94719343576078,-83.84459967843839,-84.16683246341873,-84.18024788217102,-83.46426613993349,-83.41403840762594,-83.07366602481478,-79.12662056491038,-78.14479269882357,-78.49374290541105,-78.96717833955063,-78.22727655860426,1.0,0.069215424,0.75800157,-1.0163269,3.947052,0.969278,0.5102040816326531,0.4897959183673469,0.7611552,0.03658803,0.9774291,-2.9652252,3.6066818,1.2133331,0.97811365
-69.94152919120599,-69.00434562065143,-69.22069245083146,-68.6233910095591,-67.66703334603962,-68.39758866052438,-70.60178971039674,-71.47211252327759,-71.90099413504997,-71.85256844557578,-70.6940782132783,-70.22372238235766,-70.46028955182074,-71.6678577437787,-71.04883755793581,-69.79128117295545,-68.73040027843174,-70.49922777107935,-72.01919764299807,-72.38704245002695,-71.77258436721281,-71.13858960254422,-70.70559215851547,-70.22911815850439,-69.9550774293599,-70.24272153780261,-69.46960455390622,-70.18788409250246,-71.46416578102894,-70.5550008922904,-71.15235625427539,-72.59774189917803,-71.96946970659464,-71.080360212088,-71.82569241452528,-71.21552841397893,-71.77497307596933,-71.8386470106356,-71.44954836943143,-70.43081975531632,-70.74419977391744,-72.8209270172598,-73.24280960179678,-73.40050331765248,-72.28020678470797,-72.53525825689559,-73.2728451890049,-73.04118221244535,-72.57782013718183,-71.88741699807028,1.0,-0.03971209,0.8853275,-2.2042007,1.2575531,0.07855682,0.5102040816326531,0.4897959183673469,0.8862177,-0.0051412582,1.1369159,-2.829712,2.1854477,0.22703552,1.1369276
-78.64658362545723,-78.0408317701385,-77.76643887769113,-78.36896914209883,-77.63310920113597,-77.44729168351682,-78.2328127079084,-79.55115654309273,-78.91169002462253,-79.61754823639907,-80.99700745657246,-81.88121760073601,-81.73054453680702,-81.72921758101494,-81.50410288348591,-81.48062213475977,-80.24982900483477,-80.44694856686031,-81.53154837423826,-81.11620531128827,-80.58598476419144,-80.67293283808723,-80.50474657005194,-80.34882264097611,-80.60217511633694,-80.13868003449977,-79.83921632380277,-79.66440224546332,-80.24824633784498,-80.98366562150463,-81.32358948984377,-79.75757025166463,-78.65439380061896,-77.97628934383958,-78.81570280589327,-78.94643976242637,-77.95148340439363,-76.84860783350751,-77.31650455537233,-77.82758399232152,-78.280014637541,-77.56731825628971,-78.05647434292125,-76.37647471408181,-77.71660094770915,-79.10059910070582,-80.80836114182934,-82.11866719190328,-82.64125469658366,-82.9461457414959,1.0,-0.087746136,0.8041698,-1.7077637,1.6800003,-1.0459092,0.4897959183673469,0.5102040816326531,0.8089428,-0.018971602,1.0033884,-3.0201263,2.1691513,0.21770477,1.0035677
-82.00399302742774,-81.98212615935775,-82.53980313288137,-82.88489186178884,-83.08446560147125,-83.1348230749235,-83.23449908498961,-83.05765426340385,-82.57486023337214,-81.72398833879775,-81.73248186202508,-81.9255315158445,-82.02381065491339,-83.75238253159687,-83.96065147499147,-83.91480087400672,-83.5393363983716,-83.08637080690934,-84.03753109285907,-84.10881248142205,-82.90254911801532,-83.03244648895839,-83.41762374235691,-83.38291926435146,-83.15779885735174,-83.01822030864122,-83.65457153046746,-84.21730639122882,-83.40357936025922,-82.8560066503732,-82.4666957628988,-82.20260567293506,-82.79584071331864,-83.23563823790401,-82.10079920075515,-82.74439708545187,-83.21129248325337,-80.55243553162869,-81.01553388326384,-80.20606159757314,-81.10312905205825,-80.48916559891553,-79.71618312865903,-80.4991440664048,-81.1556527786563,-80.10139505384136,-79.7133478132699,-79.83012768250511,-80.77343564950077,-79.1573005751796,1.0,0.05809566,0.74565476,-1.728569,2.6588593,0.39967042,0.46938775510204084,0.5306122448979592,0.7479145,0.033213932,1.134285,-3.1219559,3.1257553,2.5594482,1.1347711
-74.63410144103456,-75.21604653393499,-74.2498691730062,-72.23050640876843,-72.72163197632298,-72.0342394394944,-70.93747674024452,-71.93968818796564,-72.465079445249,-72.19698405870504,-73.93250749327056,-73.38850658204038,-71.67192475035151,-70.09514918434378,-68.50486607165453,-67.64389360552134,-67.08640288953792,-67.32372430780394,-67.5243519057182,-67.51864071789736,-68.0469773995659,-68.33797132951663,-68.3693477272676,-67.68116681680546,-68.18636596079871,-69.30316183724497,-69.2868709577775,-68.41612876513098,-68.54197183065327,-68.20286222988965,-67.95458157098837,-67.88797315676771,-68.53384242736853,-68.95537039285776,-69.0726725042153,-68.42443183002233,-69.25976037474462,-69.31652741304528,-68.51782221629327,-68.01783209720635,-67.88386795508276,-68.53370790327784,-68.3318314367022,-68.04386165525983,-68.5469525582772,-68.9208025817706,-69.03589759829322,-69.9845699745979,-68.84604171713245,-68.38085436115587,1.0,0.12761734,0.7763872,-1.735527,2.0193634,0.03321991,0.5306122448979592,0.46938775510204084,0.7868058,0.0218153,0.9901534,-2.5104904,2.2795334,-0.6733475,0.99039364
-74.31532235733323,-73.80075151474762,-72.91533554475309,-73.48701864292482,-71.53192404611009,-70.50407138590066,-72.23395007909241,-71.63800170329598,-71.87802394576096,-72.45476567859328,-71.18011953615145,-71.34607114443925,-71.06529017966186,-69.1160545018607,-67.91806288629638,-67.56868546291949,-67.27406371286105,-66.55770919273155,-66.91864215946258,-67.66165569602828,-67.98875345361583,-67.998387382082,-67.5061015039175,-67.59542820383008,-67.7674285872841,-68.39592889078833,-69.43521695158053,-69.33054432947426,-68.64389838339616,-68.2708176261666,-68.20680865247432,-68.66953137587517,-68.98757206782456,-69.09185577980165,-68.68450052967367,-69.2299274812314,-69.2653550181783,-68.74382980532687,-68.41562309833229,-68.32514995626755,-68.74369184833724,-68.61038176478753,-68.4217966945739,-68.74683561091014,-68.98842536790865,-69.0624510723786,-69.47412162959965,-69.11270268882092,-69.53553225830152,-68.56625015495638,1.0,0.11732794,0.6876599,-1.7298737,1.955101,0.08443451,0.5102040816326531,0.4897959183673469,0.6975973,0.009473006,0.95724076,-2.757721,2.5267868,1.3921051,0.95728755
-74.94135186610761,-75.06892875551901,-73.64920851404015,-72.11495177967475,-73.42928885319971,-72.22970173977292,-71.7829634770144,-72.81739285553559,-74.46260189594635,-74.43211406135563,-75.31133868884598,-73.82304655592976,-72.30368044450412,-71.1165497671588,-69.61209437045076,-67.42941676252691,-66.80234085516346,-66.3214622200179,-66.03158552359638,-65.85154234137163,-67.38107834524683,-68.30551156249567,-68.96786723713049,-68.47414691732014,-68.6081193066012,-68.83919739725934,-68.98113511365158,-68.11462797116424,-68.27705542137785,-67.41716299886217,-66.82566465861443,-67.13816214806741,-68.63657969921913,-69.5041084789015,-69.71726976753985,-68.97294734997558,-69.52450768947105,-69.60104212022736,-68.70064018798813,-68.37839830391592,-67.9129682462135,-68.14086758527009,-67.79551565578674,-68.10180833977833,-69.07638365009048,-69.60916772729936,-69.7268989170523,-70.40841095958939,-69.77959405156872,-69.23229104765566,1.0,0.11651144,0.89192873,-1.6452103,2.1826706,-0.031181335,0.5102040816326531,0.4897959183673469,0.8995064,0.01406002,1.0401994,-2.8485947,2.5139313,-0.08151245,1.0402945
-78.24908807395073,-77.7407287138342,-77.17461601649472,-77.46393376305478,-76.65707411535814,-77.06350120637838,-76.83989260865886,-77.1111179649406,-76.23063869484196,-78.16984219522908,-80.84957061119167,-81.96358299917682,-81.86757788740907,-82.0001670965836,-81.35556226293733,-81.62288598070711,-80.91846717890036,-81.2574171048871,-82.05440752535097,-82.14140166121092,-81.09512528463225,-80.6725326373112,-80.92508414665338,-80.21504399996047,-80.31676154291388,-79.42092437436487,-78.48766340472206,-78.52498488646619,-78.88495283728184,-79.71615988368536,-80.34210228333264,-79.92095233014703,-79.86906984962526,-79.30436595819056,-79.68202383431077,-79.88796261302619,-79.09982667878381,-78.73702251120768,-78.77527498088467,-79.42031086914717,-80.01148010301567,-79.96916947434217,-79.6180022979871,-78.02356388026912,-79.19202150540396,-80.68725880630008,-81.0757395429865,-81.29095341267535,-81.95084743352085,-82.63337276327137,1.0,-0.08947521,0.78564817,-2.6797256,1.5944366,-0.688269,0.42857142857142855,0.5714285714285714,0.79072666,-0.024809996,0.95053303,-2.819687,1.565712,-0.022636414,0.9508567
-83.86035742271042,-83.34270814632173,-83.13231719885486,-83.76748127101949,-84.35095247135155,-83.86147256492943,-83.73666872778236,-83.98136579912351,-83.96910215091032,-84.88671642911956,-85.58201309184669,-85.57826840113262,-85.25129520712245,-85.00167949385326,-84.80034227787417,-83.81841619198963,-81.09382753111862,-77.38204853249741,-76.52728044788805,-77.45209768327376,-77.28323309307208,-76.83898302771742,-75.69246282110585,-74.06484369415448,-73.44130293345438,-73.11137331061613,-72.67183309552564,-72.59520491084915,-72.85665704959753,-72.7871031217671,-73.38307508385265,-74.91405531497237,-75.29842327512685,-74.95213523977783,-74.8962712519239,-75.44985275582094,-76.12518978306032,-76.48049456479268,-76.20725551205166,-75.459571263964,-75.67047187133467,-76.79934808931466,-77.48821405879599,-77.69567593711744,-77.10696203310012,-75.89654512010506,-75.05443227494966,-74.91329482235635,-75.32250888037272,-75.32226574165088,1.0,0.1742468,0.8940387,-1.530983,3.7117767,0.3569397,0.6326530612244898,0.3673469387755102,0.91086066,-0.010779381,0.8149812,-2.85701,1.7426605,0.40946198,0.81505245
-80.32612055517376,-80.72601500747884,-80.23178153475297,-79.5825269424437,-79.7410807104466,-80.18268972953105,-81.1163330391882,-81.5076324757416,-79.83991600227924,-78.17682176026725,-77.13614416953874,-76.25971240797614,-76.12457385783497,-74.40156222417257,-73.4863786867887,-74.50389639955694,-75.75929844647325,-76.86543568935366,-77.2860071128987,-77.87114411211591,-76.00157217543338,-77.09077465840926,-78.9719231284033,-80.65574286690932,-81.62642661179063,-81.84935454572789,-82.32472433495008,-82.67763453858467,-82.07613582918762,-81.66907013973497,-81.9210525300939,-82.01555762925076,-82.04550942835903,-83.29760191310868,-83.10890420166557,-82.34235137055877,-82.24795015150048,-82.93774390086764,-83.40173844515364,-82.74842237347583,-83.12326794412841,-83.20064035034432,-83.48982593756517,-82.55720871250887,-82.5547663182089,-83.46402288016091,-84.84080334913155,-84.8760472229292,-84.02294344518786,-82.5833171692596,1.0,-0.04606535,0.9089597,-1.8811493,1.8695755,-0.0057113646,0.40816326530612246,0.5918367346938775,0.91012627,0.038323242,0.98441803,-2.9587784,2.454712,0.58651733,0.98516375
-78.98578574221472,-79.19509421723724,-78.59478097716175,-78.74258671306882,-79.69992965300257,-80.65347505472769,-81.41422310074373,-79.86442294744677,-78.60024624879125,-77.92883189944521,-78.48174365869579,-78.87297689719188,-77.90486854800443,-76.84301205620872,-77.86006415056457,-79.04255270874204,-79.42912512251216,-79.0586851295242,-79.45494152834515,-77.30615092304551,-78.52825965673364,-80.56254065279336,-81.82664836159533,-82.48239413815111,-82.69116766940627,-83.08911609409907,-83.58238708327444,-83.17334308353912,-82.8471636883925,-83.59725146831359,-83.49764266498687,-82.70566073092365,-83.75089384791927,-83.26154716935137,-82.4220528178851,-82.46282605127703,-83.01672074805309,-83.34407476143082,-82.71582983863325,-83.38542147877048,-83.52068092913727,-83.78430938777268,-82.32366540074962,-82.10814786432236,-83.02401912541788,-84.3470494948557,-84.84642478945472,-84.21782491689363,-82.76303412593366,-83.27143463344696,1.0,-0.087462135,0.87684596,-2.0342789,2.1487885,-0.049482726,0.3877551020408163,0.6122448979591837,0.8811972,-0.006231149,1.1400839,-3.3708954,2.545044,-1.9631958,1.1401007
-87.66746033589,-86.92079258832572,-83.72855262541363,-82.2636592347098,-82.26023524782084,-82.46989364440947,-83.25182013511095,-84.91458668576092,-86.74052253214985,-87.68691856645317,-86.78166213315552,-85.75239204012423,-85.3334674961923,-85.69586982839736,-86.13981200822091,-86.3748498329551,-86.45571834287459,-86.47467587828797,-87.2251783161289,-87.89413398163217,-88.17377972920006,-87.86104464289734,-87.16063655423969,-86.70747846638318,-86.9516552129563,-85.41917645646217,-83.91516723036212,-83.6465184348964,-83.45904050506265,-82.86096549155661,-81.99006755703546,-81.4095106279672,-81.53768063615257,-80.623083084076,-80.05935119712741,-79.55892040934718,-80.35649157052512,-80.8181682391254,-81.19324977243335,-80.27373727837752,-79.32955526885473,-80.0724993163758,-80.63127082573219,-79.58247707462891,-79.67839635762991,-80.24521795763815,-80.189346186491,-78.79284987074774,-77.64724012490178,-76.05291773270679,1.0,0.23703143,0.91025156,-1.8259354,3.1922379,0.7250961,0.5510204081632653,0.4489795918367347,0.94060695,0.017659506,0.90073097,-1.7273407,2.445572,0.4487152,0.90090406
-68.972842067959,-68.54320293524982,-68.2875477290173,-66.6224726842762,-66.12341401337989,-67.37449903983317,-69.40992538539727,-70.40947791481277,-70.60389600184845,-70.78160516535321,-69.5822969175963,-69.5013503734879,-69.65423649070347,-70.47895675964719,-69.58986423394124,-68.37255173433023,-67.80371416995673,-69.57462424821684,-70.80359040638967,-70.92533745243482,-70.99603838343467,-71.03584883334852,-71.05830842312086,-70.03070663650881,-69.7376159952128,-69.80369804713924,-68.725487547974,-69.53757868591049,-71.13077077629016,-70.52489739060817,-71.53777489924414,-72.46862413904672,-71.77932350442954,-71.76244402554906,-72.4201050176173,-72.28077071959906,-72.5330317395236,-72.41732124647348,-72.0685596196366,-70.57963112850425,-70.75609721158521,-72.02399320700316,-72.6540171914295,-72.88423654835114,-71.49680163446047,-71.95765564721275,-73.88511890689682,-73.82946450220928,-72.19565998675726,-70.48637330570726,1.0,-0.03088846,0.9482343,-2.035431,1.7092896,0.20208588,0.46938775510204084,0.5306122448979592,0.9487373,0.026659489,1.1414523,-2.3397522,2.1990585,0.07548523,1.1417636
-81.00056616717414,-81.76359368621507,-82.4136481245403,-80.24638129582925,-80.4348537357977,-79.49325761856282,-80.46560609649697,-79.91118706283845,-79.14462908191729,-79.8471579436969,-80.45321235774679,-80.19280672001399,-79.12405395040842,-79.11735058093149,-79.21923854750995,-78.58002336562767,-79.27462099586903,-78.61990396193843,-77.97968524678535,-77.84314489359,-77.72460625401276,-77.35325046325994,-76.89867100526173,-77.15971483694017,-78.06494933310158,-78.24994108199239,-77.83779325628157,-77.68634213585959,-77.8569760922618,-78.14883981906289,-78.45559251543078,-76.09564827652608,-75.89335998553517,-77.44204695567332,-77.16660835800289,-77.29018574808768,-77.45544679544676,-73.77371055812857,-73.21997473048376,-72.78371947672906,-71.55098145020018,-70.45392037024848,-72.1605178450394,-71.92112405057284,-72.3708662607422,-73.52548789459311,-74.42116433625648,-74.74021990979456,-76.05519918416367,-75.74446070227353,1.0,0.10726742,0.96414435,-1.7065964,3.6817322,-0.6747192,0.5306122448979592,0.46938775510204084,0.9700932,0.02237018,1.3858743,-3.1279984,3.8469925,1.6257172,1.3860549
-77.3402612163801,-78.83818048759792,-80.44467254595389,-80.68167247118063,-80.40970464074657,-80.2262916667161,-80.3227825767546,-81.04255128476245,-79.68699615486021,-80.37944096780724,-81.65708062683073,-82.32392055239912,-80.9802523782987,-81.24801558177782,-82.00906107104947,-81.96829808250796,-80.28325525641233,-79.53072815583805,-80.70613337519245,-81.39147076613328,-81.54184873739949,-81.60533733121845,-80.44692955541949,-79.66153040591453,-79.52535164957905,-79.3683971547176,-79.15902720597977,-79.14823362038197,-79.38329208645447,-80.68149184810122,-80.40841760358894,-79.36853512860766,-78.7724555799564,-78.50639158790372,-78.67109121770312,-78.82717458334415,-78.54542805684284,-79.3741205383187,-78.89945535478431,-78.7263175050751,-77.67188887649613,-76.89050109569732,-76.8352542104912,-76.88057923454173,-76.23516592046343,-77.06740429571067,-78.20251162794511,-79.53517328454328,-78.7407538974383,-80.16880239715795,1.0,-0.057725243,0.8144228,-1.6064911,1.6850433,-0.78672636,0.5102040816326531,0.4897959183673469,0.8164659,0.0014556249,1.029566,-2.2224655,2.1270752,-2.2224655,1.0295671
-66.97615297474208,-67.26349088052842,-67.418732213351,-67.40929559126808,-66.96436968465558,-67.42647649582995,-67.43968382759579,-66.95341671214018,-66.65335579183892,-65.71487843372644,-65.2661228975808,-66.2413913020745,-63.47617826187951,-62.41609569316292,-63.23400242212429,-63.885900084954585,-64.72355274786426,-64.23024176896314,-63.89017465617689,-63.78142785698871,-65.11687864184843,-65.506942561258,-65.46748199650241,-65.40195862506489,-65.11029994975829,-66.40087243804585,-66.74420037326546,-67.07230337188832,-66.88165538325292,-73.06570736501946,-76.9076218070284,-78.07922715420167,-77.81425581432148,-77.29385274812488,-78.39582788358781,-78.73046695284314,-79.00599287492228,-79.4184096999269,-79.44232264616691,-79.33504260606027,-78.35193045102417,-78.30156734611414,-78.69330067417421,-78.48001213452287,-78.68043986681774,-78.84551155580272,-78.87801812066373,-80.06594848934557,-79.5238419251725,-78.6993328986769,1.0,-0.23924863,1.236241,-6.1840515,2.7652168,-0.0037780763,0.46938775510204084,0.5306122448979592,1.2591789,0.023163477,1.4361678,-6.3747025,3.74049,0.28240204,1.4363548
-84.64513302236696,-84.45252000396646,-82.77366436517528,-82.78107402088469,-83.83296950722435,-84.88719919021733,-85.7148788190691,-85.92739172721191,-86.28841317381521,-86.49421644218423,-86.15433950905918,-85.9117457691507,-85.8699613881253,-86.1407059393493,-86.35218202361911,-86.91949751643376,-87.26889866659698,-87.38216427752432,-87.59499802316438,-87.49295644568906,-87.38964454935011,-87.38531724520298,-86.00681375938582,-85.08590131811084,-85.25548300042203,-84.21019076861054,-83.18244730211758,-82.69499810706864,-82.32261097733362,-82.13692885244022,-81.09071224566306,-80.62112751793765,-80.47902098679359,-80.48488556642323,-80.4493777026675,-80.40456506783396,-80.29360748112303,-79.98621492476201,-80.74179448645144,-80.39988143455658,-79.25958017721403,-79.99741701616583,-80.52273205448878,-79.76519244779809,-79.09758151574576,-78.84326558521522,-77.85356707548223,-78.03807716004418,-77.14481193648112,-75.79567414906347,1.0,0.18060116,0.6308734,-1.0542297,1.6788559,0.66038054,0.6122448979591837,0.3877551020408163,0.65621495,0.024094263,0.7273954,-1.878128,1.4862442,0.45587158,0.7277943
-79.3738891433817,-80.0164986851522,-78.51512369571991,-78.66051011741008,-78.30241191174662,-78.07173465100118,-76.04966499333614,-74.82870054981205,-70.20215502934592,-68.40794750488905,-65.77113675645093,-65.27996354942289,-66.23866283548013,-68.5738178482568,-71.8614442276439,-74.64755991507533,-75.39355090604998,-76.13239324200137,-76.53590653862791,-76.79623093864728,-78.30451861341328,-78.92490085785325,-78.68929639182738,-78.84179234799593,-79.2519190173014,-79.23562565747118,-79.14191658610308,-77.83892008598335,-78.72504062444699,-80.87704461972697,-81.70915869874501,-81.7748689726033,-81.63795376546675,-81.52541327781945,-82.35414317337752,-82.96149056629797,-82.85643548965724,-82.27124284730738,-81.94691793120916,-81.92551080553413,-82.83141021187794,-83.36161362934568,-83.5396197484082,-83.86099401728612,-84.08763182828267,-83.37397960981815,-83.28605454500662,-82.14918899590916,-81.82813626646642,-82.34437577280379,1.0,-0.060622234,1.2944405,-3.2876282,4.626541,0.3486511,0.46938775510204084,0.5306122448979592,1.2958593,0.002632777,1.1748633,-2.8323288,3.405571,-0.83730316,1.1748666
-83.41177342289971,-82.75301194152507,-81.92864441184581,-81.9930520075541,-82.45555871773692,-82.71516530720213,-82.76258604538363,-82.94077769298127,-83.0647908316171,-82.85542736258542,-82.25464878765648,-81.64024169029189,-81.61428467089453,-81.72580511772885,-82.86437389669017,-84.15182514045564,-84.22845945632913,-84.02982056519295,-83.68029758240114,-84.16225106684787,-84.8845413537021,-84.14049411728053,-82.99673367268088,-82.90365836426075,-83.12739466421262,-83.02742601793153,-82.89719222567147,-83.03895059922215,-83.60063577521186,-83.73190157597195,-83.19452259097248,-82.59583220175527,-82.082170485849,-82.30194951276744,-83.0383789035697,-82.58833534152127,-82.00828246155429,-82.71056876564288,-81.54768874612324,-80.16665034867239,-80.15423958398382,-80.07533180595333,-80.07699877459996,-79.30893885110984,-79.44886094928795,-80.17914760239572,-80.36402842270562,-79.83618588705451,-79.64069333139663,-80.34113044673606,1.0,0.06266613,0.57162964,-1.2874527,1.3810425,-0.1784546,0.5102040816326531,0.4897959183673469,0.5750543,-0.028316656,0.6823059,-1.3686295,1.8651657,-0.89593506,0.6828933
-69.99269533244818,-71.59155568973212,-73.70086876989942,-76.10359261947521,-76.78419746019868,-77.09764172189028,-77.48654517945145,-77.78808030211566,-78.59630469526996,-78.91230674658733,-78.15612023583824,-78.74904141203926,-79.97750217394668,-80.20660206401995,-80.112012602954,-79.2534123729115,-79.77865596050621,-81.51330930199161,-82.26851642797934,-82.18691889618891,-81.80887566288793,-81.61279310004008,-82.11264411114007,-82.9092659507144,-83.08047826974497,-82.77742359778183,-82.76978650491839,-82.85456656909832,-83.03686144323686,-83.34753803790065,-82.91831118537795,-83.02774647065571,-83.41435859802172,-83.11960652384684,-83.0946119614872,-82.37917277786043,-82.36030554850214,-82.57315149963362,-82.69376352689345,-82.31308773360054,-82.22780741621392,-82.51229711229485,-82.44496947447892,-83.3235431192293,-82.81236195608287,-82.7216380295455,-82.60848045016658,-82.54516758801644,-84.42273443232506,-84.52620761876378,1.0,-0.29660222,0.7039074,-2.4027252,0.85860443,-0.34276885,0.40816326530612246,0.5918367346938775,0.76384467,0.031153837,0.7697034,-1.9408875,1.7741013,1.7741013,0.7703336
-78.93948734843251,-78.86817374078002,-78.98103737679573,-78.95191456825025,-77.40427924749125,-76.01583351131453,-71.64901359200783,-68.88414144267581,-65.8896194305029,-64.60914615796723,-65.23931973804356,-67.4227476454067,-70.75524078737848,-73.87448311439265,-75.00663143270167,-75.73440934482397,-76.25174606466747,-76.54943473138762,-77.8934807558467,-78.77180611111679,-78.71652670140448,-78.90529554110637,-79.25142359743674,-79.13766875963313,-78.95049130398574,-77.77513220816326,-78.2782836707171,-80.35831768866136,-81.48356034347009,-81.6553795871854,-81.5524731681955,-81.47864298261351,-82.21862734491107,-82.94002468394675,-82.91057493483896,-82.31155305583897,-81.87501896302405,-81.74903692649895,-82.50824069175493,-83.22231188299736,-83.51668502180081,-83.9291222179328,-84.2442536223695,-83.63706451565807,-83.3684060738887,-82.33999089070267,-81.81370580882162,-82.16695003437327,-82.58482619543726,-82.75225699739404,1.0,-0.077811725,1.3152895,-3.3324966,4.3668137,0.12322998,0.4489795918367347,0.5510204081632653,1.3175892,-0.0049738884,0.9617813,-1.9106445,2.978363,0.2504425,0.96179414
-81.74463333088977,-81.76644081765149,-81.45496577303925,-81.29465502237731,-81.79506335622123,-80.38392238346627,-80.73295152370781,-81.81886760981027,-82.42457478714853,-80.74828781099558,-80.90392308740108,-81.85873957897225,-81.94771647831055,-80.39568098492845,-79.36159664400529,-80.36349339841584,-81.27893797024748,-81.56207976293132,-81.54643351100053,-80.14269774475292,-79.24803709957591,-78.97666731492168,-78.94933404705131,-79.01569661742269,-79.03013044984611,-78.97776021816077,-80.27442662696879,-79.76740231728132,-79.12482093590184,-78.8384159687379,-78.797892882578,-78.83835325305034,-78.8295558068311,-78.84228717003134,-80.19688931411338,-79.27352487711846,-78.75703391755631,-77.29947069381343,-76.33200431844034,-76.04352086573793,-76.87866024545119,-75.63447294920151,-75.97766655936297,-76.96770770413337,-78.43036350951685,-77.3608420419916,-79.04304706774744,-80.91137531714972,-81.75409219067924,-81.51176477310385,1.0,0.00475249,0.88397884,-1.8683319,1.6762848,-0.6162796,0.5102040816326531,0.4897959183673469,0.88399166,0.005502701,1.1843225,-2.7517319,2.5321884,1.0850372,1.1843352
-78.5133166089518,-79.11883573481919,-79.50385249236554,-79.31778941091595,-78.94728221587732,-78.9904833982534,-79.58800140061324,-78.89823992235732,-79.19228592671757,-79.6172611268856,-78.77915066215023,-78.07982111193007,-77.56203714258989,-75.25240935394226,-73.21898514914852,-71.10064569675774,-67.88749514748363,-67.11249326654912,-66.43655961515199,-67.56037359858813,-69.44654455458728,-71.1213903209572,-73.4210474062165,-75.30224810518705,-75.78769347184907,-76.91638348730314,-77.48271100547744,-77.51874305651144,-78.54600756794463,-79.09299825656903,-78.85676285157244,-78.94228658865728,-78.51051382207525,-78.81669691186191,-79.7627802718364,-79.33749573926836,-79.8863006594404,-81.13577639660157,-81.56664122435959,-81.98904943080151,-82.21282146588173,-82.09013504680247,-82.30176562673546,-82.50797429906467,-82.36695063241196,-82.40675910335746,-82.48960458567534,-82.54478308990575,-83.28573183333332,-83.77234513846564,1.0,-0.10732721,1.0328926,-2.2996597,3.21315,-0.2810791,0.3469387755102041,0.6530612244897959,1.0384536,0.002477169,0.8051667,-2.4381485,1.7918396,0.25432587,0.80517054
-85.41256653292498,-85.49549953803458,-86.51406353199388,-87.31967361281981,-87.43727497079637,-86.99505933526262,-85.71278714950712,-85.17522256609575,-82.80880414674547,-82.27537743443013,-82.45084806634729,-82.58531582957198,-83.32930352777925,-84.50412125471786,-85.66699237215227,-85.85138612992752,-84.9431964863402,-84.3213226548898,-84.14948565886414,-85.23647461528694,-85.57437538767009,-85.70581686486477,-85.60743494730688,-85.528898704154,-86.57107085604737,-87.00602743757806,-86.61809386207032,-86.13956009303108,-85.77512567886384,-85.49775193347095,-85.70383030482112,-84.35532878154959,-83.53319522503159,-83.7536867510002,-83.42804627587509,-82.79624151536373,-81.9614213781147,-81.50818203603352,-81.95978014522495,-81.36750965261548,-80.54270783984347,-80.39226386441022,-81.3822907402826,-80.51967080603676,-81.05125108673931,-79.92634329218413,-79.61954199962395,-80.0311056934979,-80.17529622802488,-79.51790749988486,1.0,0.120299205,0.72918755,-1.17482,2.366417,0.30666962,0.5510204081632653,0.4489795918367347,0.73904413,0.015423298,0.86675984,-1.8329849,1.8526535,0.8015747,0.866897
-64.49199143622204,-65.54183693332602,-68.06710830656577,-71.58721488123491,-74.50004048425221,-75.17099282716022,-75.90140372473402,-76.3542874954783,-76.6703041558861,-78.24277899008156,-78.89933288469437,-78.68164001056728,-78.97920266751821,-79.31242894707829,-79.08442529812658,-78.85385134603642,-77.53622289135508,-78.57390683034168,-80.85943997082514,-81.6468357815258,-81.65191936144208,-81.5239436757653,-81.50750602439089,-82.4331037917828,-83.06349516377891,-82.84043546471872,-82.15745078263333,-81.79852269518726,-81.7779073854731,-82.7270605790514,-83.36042483631236,-83.57755271892088,-84.03291020201874,-84.26354080219426,-83.46796803685967,-83.28819702979057,-82.07757974161201,-81.76771813983211,-82.28805629546291,-82.66710257662277,-82.77337410441245,-82.76689783544855,-83.1469885230484,-82.95343795701476,-82.6903400050544,-81.71000142269148,-81.55970075139284,-81.68569784557928,-81.87551204743086,-84.09067755935828,1.0,-0.39997318,0.96984446,-3.5201035,1.317627,-0.28006744,0.3877551020408163,0.6122448979591837,1.0490837,-0.024277369,0.8779159,-2.3553085,2.2418747,-2.0253525,0.87825155
